dt,Country,Region,Deaths,CumulativeDeaths,Confirm,CumulativeConfirm
2020-07-03,PM,AMRO,0,0,0,1
2020-07-04,PM,AMRO,0,0,0,1
2020-07-05,PM,AMRO,0,0,0,1
2020-07-06,PM,AMRO,0,0,0,1
2020-07-07,PM,AMRO,0,0,0,1
2020-07-08,PM,AMRO,0,0,0,1
2020-07-09,PM,AMRO,0,0,0,1
2020-07-10,PM,AMRO,0,0,1,2
2020-07-11,PM,AMRO,0,0,0,2
2020-07-12,PM,AMRO,0,0,0,2
2020-07-13,PM,AMRO,0,0,0,2
2020-07-14,PM,AMRO,0,0,0,2
2020-07-15,PM,AMRO,0,0,0,2
2020-07-16,PM,AMRO,0,0,0,2
2020-07-17,PM,AMRO,0,0,2,4
2020-07-18,PM,AMRO,0,0,0,4
2020-07-19,PM,AMRO,0,0,0,4
2020-07-20,PM,AMRO,0,0,0,4
2020-07-21,PM,AMRO,0,0,0,4
2020-07-22,PM,AMRO,0,0,0,4
2020-07-23,PM,AMRO,0,0,0,4
2020-07-24,PM,AMRO,0,0,0,4
2020-07-25,PM,AMRO,0,0,0,4
2020-07-26,PM,AMRO,0,0,0,4
2020-03-13,VC,AMRO,0,0,1,1
2020-03-14,VC,AMRO,0,0,0,1
2020-03-15,VC,AMRO,0,0,0,1
2020-03-16,VC,AMRO,0,0,0,1
2020-03-17,VC,AMRO,0,0,0,1
2020-03-18,VC,AMRO,0,0,0,1
2020-03-19,VC,AMRO,0,0,0,1
2020-03-20,VC,AMRO,0,0,0,1
2020-03-21,VC,AMRO,0,0,0,1
2020-03-22,VC,AMRO,0,0,0,1
2020-03-23,VC,AMRO,0,0,0,1
2020-03-24,VC,AMRO,0,0,0,1
2020-03-25,VC,AMRO,0,0,0,1
2020-03-26,VC,AMRO,0,0,0,1
2020-03-27,VC,AMRO,0,0,0,1
2020-03-28,VC,AMRO,0,0,0,1
2020-03-29,VC,AMRO,0,0,0,1
2020-03-30,VC,AMRO,0,0,0,1
2020-03-31,VC,AMRO,0,0,0,1
2020-04-01,VC,AMRO,0,0,0,1
2020-04-02,VC,AMRO,0,0,0,1
2020-04-03,VC,AMRO,0,0,1,2
2020-04-04,VC,AMRO,0,0,1,3
2020-04-05,VC,AMRO,0,0,0,3
2020-04-06,VC,AMRO,0,0,0,3
2020-04-07,VC,AMRO,0,0,4,7
2020-04-08,VC,AMRO,0,0,0,7
2020-04-09,VC,AMRO,0,0,1,8
2020-04-10,VC,AMRO,0,0,0,8
2020-04-11,VC,AMRO,0,0,4,12
2020-04-12,VC,AMRO,0,0,0,12
2020-04-13,VC,AMRO,0,0,0,12
2020-04-14,VC,AMRO,0,0,0,12
2020-04-15,VC,AMRO,0,0,0,12
2020-04-16,VC,AMRO,0,0,0,12
2020-04-17,VC,AMRO,0,0,0,12
2020-04-18,VC,AMRO,0,0,0,12
2020-04-19,VC,AMRO,0,0,0,12
2020-04-20,VC,AMRO,0,0,0,12
2020-04-21,VC,AMRO,0,0,0,12
2020-04-22,VC,AMRO,0,0,0,12
2020-04-23,VC,AMRO,0,0,1,13
2020-04-24,VC,AMRO,0,0,0,13
2020-04-25,VC,AMRO,0,0,1,14
2020-04-26,VC,AMRO,0,0,0,14
2020-04-27,VC,AMRO,0,0,0,14
2020-04-28,VC,AMRO,0,0,1,15
2020-04-29,VC,AMRO,0,0,0,15
2020-04-30,VC,AMRO,0,0,1,16
2020-05-01,VC,AMRO,0,0,0,16
2020-05-02,VC,AMRO,0,0,0,16
2020-05-03,VC,AMRO,0,0,0,16
2020-05-04,VC,AMRO,0,0,0,16
2020-05-05,VC,AMRO,0,0,1,17
2020-05-06,VC,AMRO,0,0,0,17
2020-05-07,VC,AMRO,0,0,0,17
2020-05-08,VC,AMRO,0,0,0,17
2020-05-09,VC,AMRO,0,0,0,17
2020-05-10,VC,AMRO,0,0,0,17
2020-05-11,VC,AMRO,0,0,0,17
2020-05-12,VC,AMRO,0,0,0,17
2020-05-13,VC,AMRO,0,0,0,17
2020-05-14,VC,AMRO,0,0,0,17
2020-05-15,VC,AMRO,0,0,0,17
2020-05-16,VC,AMRO,0,0,0,17
2020-05-17,VC,AMRO,0,0,0,17
2020-05-18,VC,AMRO,0,0,0,17
2020-05-19,VC,AMRO,0,0,0,17
2020-05-20,VC,AMRO,0,0,0,17
2020-05-21,VC,AMRO,0,0,1,18
2020-05-22,VC,AMRO,0,0,0,18
2020-05-23,VC,AMRO,0,0,0,18
2020-05-24,VC,AMRO,0,0,0,18
2020-05-25,VC,AMRO,0,0,0,18
2020-05-26,VC,AMRO,0,0,0,18
2020-05-27,VC,AMRO,0,0,0,18
2020-05-28,VC,AMRO,0,0,0,18
2020-05-29,VC,AMRO,0,0,7,25
2020-05-30,VC,AMRO,0,0,0,25
2020-05-31,VC,AMRO,0,0,0,25
2020-06-01,VC,AMRO,0,0,1,26
2020-06-02,VC,AMRO,0,0,0,26
2020-06-03,VC,AMRO,0,0,0,26
2020-06-04,VC,AMRO,0,0,0,26
2020-06-05,VC,AMRO,0,0,0,26
2020-06-06,VC,AMRO,0,0,0,26
2020-06-07,VC,AMRO,0,0,0,26
2020-06-08,VC,AMRO,0,0,0,26
2020-06-09,VC,AMRO,0,0,1,27
2020-06-10,VC,AMRO,0,0,0,27
2020-06-11,VC,AMRO,0,0,0,27
2020-06-12,VC,AMRO,0,0,0,27
2020-06-13,VC,AMRO,0,0,0,27
2020-06-14,VC,AMRO,0,0,0,27
2020-06-15,VC,AMRO,0,0,0,27
2020-06-16,VC,AMRO,0,0,0,27
2020-06-17,VC,AMRO,0,0,0,27
2020-06-18,VC,AMRO,0,0,2,29
2020-06-19,VC,AMRO,0,0,0,29
2020-06-20,VC,AMRO,0,0,0,29
2020-06-21,VC,AMRO,0,0,0,29
2020-06-22,VC,AMRO,0,0,0,29
2020-06-23,VC,AMRO,0,0,0,29
2020-06-24,VC,AMRO,0,0,0,29
2020-06-25,VC,AMRO,0,0,0,29
2020-06-26,VC,AMRO,0,0,0,29
2020-06-27,VC,AMRO,0,0,0,29
2020-06-28,VC,AMRO,0,0,0,29
2020-06-29,VC,AMRO,0,0,0,29
2020-06-30,VC,AMRO,0,0,0,29
2020-07-01,VC,AMRO,0,0,0,29
2020-07-02,VC,AMRO,0,0,0,29
2020-07-03,VC,AMRO,0,0,0,29
2020-07-04,VC,AMRO,0,0,0,29
2020-07-05,VC,AMRO,0,0,0,29
2020-07-06,VC,AMRO,0,0,0,29
2020-07-07,VC,AMRO,0,0,0,29
2020-07-08,VC,AMRO,0,0,0,29
2020-07-09,VC,AMRO,0,0,0,29
2020-07-10,VC,AMRO,0,0,0,29
2020-07-11,VC,AMRO,0,0,0,29
2020-07-12,VC,AMRO,0,0,0,29
2020-07-13,VC,AMRO,0,0,0,29
2020-07-14,VC,AMRO,0,0,6,35
2020-07-15,VC,AMRO,0,0,0,35
2020-07-16,VC,AMRO,0,0,0,35
2020-07-17,VC,AMRO,0,0,0,35
2020-07-18,VC,AMRO,0,0,0,35
2020-07-19,VC,AMRO,0,0,0,35
2020-07-20,VC,AMRO,0,0,3,38
2020-07-21,VC,AMRO,0,0,12,50
2020-07-22,VC,AMRO,0,0,0,50
2020-07-23,VC,AMRO,0,0,0,50
2020-07-24,VC,AMRO,0,0,2,52
2020-07-25,VC,AMRO,0,0,0,52
2020-07-26,VC,AMRO,0,0,0,52
2020-02-28,SM,EURO,0,0,1,1
2020-02-29,SM,EURO,0,0,0,1
2020-03-01,SM,EURO,0,0,0,1
2020-03-02,SM,EURO,0,0,7,8
2020-03-03,SM,EURO,0,0,0,8
2020-03-04,SM,EURO,0,0,8,16
2020-03-05,SM,EURO,0,0,5,21
2020-03-06,SM,EURO,0,0,3,24
2020-03-07,SM,EURO,1,1,3,27
2020-03-08,SM,EURO,0,1,10,37
2020-03-09,SM,EURO,1,2,12,49
2020-03-10,SM,EURO,0,2,14,63
2020-03-11,SM,EURO,1,3,6,69
2020-03-12,SM,EURO,2,5,8,77
2020-03-13,SM,EURO,0,5,6,83
2020-03-14,SM,EURO,0,5,0,83
2020-03-15,SM,EURO,0,5,9,92
2020-03-16,SM,EURO,4,9,10,102
2020-03-17,SM,EURO,2,11,2,104
2020-03-18,SM,EURO,3,14,5,109
2020-03-19,SM,EURO,0,14,17,126
2020-03-20,SM,EURO,0,14,25,151
2020-03-21,SM,EURO,6,20,0,151
2020-03-22,SM,EURO,0,20,0,151
2020-03-23,SM,EURO,0,20,0,151
2020-03-24,SM,EURO,0,20,36,187
2020-03-25,SM,EURO,1,21,0,187
2020-03-26,SM,EURO,0,21,21,208
2020-03-27,SM,EURO,0,21,10,218
2020-03-28,SM,EURO,0,21,10,228
2020-03-29,SM,EURO,1,22,0,228
2020-03-30,SM,EURO,2,24,1,229
2020-03-31,SM,EURO,1,25,1,230
2020-04-01,SM,EURO,1,26,6,236
2020-04-02,SM,EURO,2,28,0,236
2020-04-03,SM,EURO,2,30,9,245
2020-04-04,SM,EURO,2,32,7,252
2020-04-05,SM,EURO,0,32,7,259
2020-04-06,SM,EURO,0,32,7,266
2020-04-07,SM,EURO,0,32,11,277
2020-04-08,SM,EURO,2,34,2,279
2020-04-09,SM,EURO,0,34,29,308
2020-04-10,SM,EURO,0,34,36,344
2020-04-11,SM,EURO,0,34,0,344
2020-04-12,SM,EURO,1,35,12,356
2020-04-13,SM,EURO,0,35,0,356
2020-04-14,SM,EURO,1,36,15,371
2020-04-15,SM,EURO,0,36,1,372
2020-04-16,SM,EURO,0,36,21,393
2020-04-17,SM,EURO,2,38,33,426
2020-04-18,SM,EURO,0,38,0,426
2020-04-19,SM,EURO,1,39,29,455
2020-04-20,SM,EURO,0,39,6,461
2020-04-21,SM,EURO,0,39,1,462
2020-04-22,SM,EURO,1,40,14,476
2020-04-23,SM,EURO,0,40,12,488
2020-04-24,SM,EURO,0,40,13,501
2020-04-25,SM,EURO,0,40,12,513
2020-04-26,SM,EURO,0,40,0,513
2020-04-27,SM,EURO,1,41,25,538
2020-04-28,SM,EURO,0,41,0,538
2020-04-29,SM,EURO,0,41,15,553
2020-04-30,SM,EURO,0,41,10,563
2020-05-01,SM,EURO,0,41,6,569
2020-05-02,SM,EURO,0,41,11,580
2020-05-03,SM,EURO,0,41,0,580
2020-05-04,SM,EURO,0,41,2,582
2020-05-05,SM,EURO,0,41,0,582
2020-05-06,SM,EURO,0,41,7,589
2020-05-07,SM,EURO,0,41,19,608
2020-05-08,SM,EURO,0,41,24,632
2020-05-09,SM,EURO,0,41,0,632
2020-05-10,SM,EURO,0,41,0,632
2020-05-11,SM,EURO,0,41,5,637
2020-05-12,SM,EURO,0,41,10,647
2020-05-13,SM,EURO,0,41,0,647
2020-05-14,SM,EURO,0,41,0,647
2020-05-15,SM,EURO,0,41,0,647
2020-05-16,SM,EURO,0,41,5,652
2020-05-17,SM,EURO,0,41,0,652
2020-05-18,SM,EURO,0,41,16,668
2020-05-19,SM,EURO,0,41,0,668
2020-05-20,SM,EURO,0,41,0,668
2020-05-21,SM,EURO,0,41,2,670
2020-05-22,SM,EURO,0,41,2,672
2020-05-23,SM,EURO,0,41,0,672
2020-05-24,SM,EURO,1,42,0,672
2020-05-25,SM,EURO,0,42,0,672
2020-05-26,SM,EURO,0,42,0,672
2020-05-27,SM,EURO,0,42,0,672
2020-05-28,SM,EURO,0,42,0,672
2020-05-29,SM,EURO,0,42,15,687
2020-05-30,SM,EURO,0,42,0,687
2020-05-31,SM,EURO,0,42,0,687
2020-06-01,SM,EURO,0,42,0,687
2020-06-02,SM,EURO,0,42,0,687
2020-06-03,SM,EURO,0,42,0,687
2020-06-04,SM,EURO,0,42,0,687
2020-06-05,SM,EURO,0,42,8,695
2020-06-06,SM,EURO,0,42,0,695
2020-06-07,SM,EURO,0,42,0,695
2020-06-08,SM,EURO,0,42,0,695
2020-06-09,SM,EURO,0,42,0,695
2020-06-10,SM,EURO,0,42,0,695
2020-06-11,SM,EURO,0,42,0,695
2020-06-12,SM,EURO,0,42,0,695
2020-06-13,SM,EURO,0,42,0,695
2020-06-14,SM,EURO,0,42,0,695
2020-06-15,SM,EURO,0,42,0,695
2020-06-16,SM,EURO,0,42,0,695
2020-06-17,SM,EURO,0,42,0,695
2020-06-18,SM,EURO,0,42,14,709
2020-06-19,SM,EURO,0,42,0,709
2020-06-20,SM,EURO,0,42,4,713
2020-06-21,SM,EURO,0,42,0,713
2020-06-22,SM,EURO,0,42,0,713
2020-06-23,SM,EURO,0,42,0,713
2020-06-24,SM,EURO,0,42,0,713
2020-06-25,SM,EURO,0,42,0,713
2020-06-26,SM,EURO,0,42,0,713
2020-06-27,SM,EURO,0,42,0,713
2020-06-28,SM,EURO,0,42,0,713
2020-06-29,SM,EURO,0,42,0,713
2020-06-30,SM,EURO,0,42,0,713
2020-07-01,SM,EURO,0,42,0,713
2020-07-02,SM,EURO,0,42,0,713
2020-07-03,SM,EURO,0,42,0,713
2020-07-04,SM,EURO,0,42,0,713
2020-07-05,SM,EURO,0,42,0,713
2020-07-06,SM,EURO,0,42,0,713
2020-07-07,SM,EURO,0,42,0,713
2020-07-08,SM,EURO,0,42,0,713
2020-07-09,SM,EURO,0,42,0,713
2020-07-10,SM,EURO,0,42,3,716
2020-07-11,SM,EURO,0,42,0,716
2020-07-12,SM,EURO,0,42,0,716
2020-07-13,SM,EURO,0,42,0,716
2020-07-14,SM,EURO,0,42,0,716
2020-07-15,SM,EURO,0,42,0,716
2020-07-16,SM,EURO,0,42,0,716
2020-07-17,SM,EURO,0,42,0,716
2020-07-18,SM,EURO,0,42,0,716
2020-07-19,SM,EURO,0,42,0,716
2020-07-20,SM,EURO,0,42,0,716
2020-07-21,SM,EURO,0,42,0,716
2020-07-22,SM,EURO,0,42,0,716
2020-07-23,SM,EURO,0,42,0,716
2020-07-24,SM,EURO,0,42,0,716
2020-07-25,SM,EURO,0,42,0,716
2020-07-26,SM,EURO,0,42,0,716
2020-04-06,ST,AFRO,0,0,4,4
2020-04-07,ST,AFRO,0,0,0,4
2020-04-08,ST,AFRO,0,0,0,4
2020-04-09,ST,AFRO,0,0,0,4
2020-04-10,ST,AFRO,0,0,0,4
2020-04-11,ST,AFRO,0,0,0,4
2020-04-12,ST,AFRO,0,0,0,4
2020-04-13,ST,AFRO,0,0,0,4
2020-04-14,ST,AFRO,0,0,0,4
2020-04-15,ST,AFRO,0,0,0,4
2020-04-16,ST,AFRO,0,0,0,4
2020-04-17,ST,AFRO,0,0,0,4
2020-04-18,ST,AFRO,0,0,0,4
2020-04-19,ST,AFRO,0,0,0,4
2020-04-20,ST,AFRO,0,0,0,4
2020-04-21,ST,AFRO,0,0,0,4
2020-04-22,ST,AFRO,0,0,0,4
2020-04-23,ST,AFRO,0,0,3,7
2020-04-24,ST,AFRO,0,0,1,8
2020-04-25,ST,AFRO,0,0,0,8
2020-04-26,ST,AFRO,0,0,0,8
2020-04-27,ST,AFRO,0,0,0,8
2020-04-28,ST,AFRO,0,0,0,8
2020-04-29,ST,AFRO,0,0,3,11
2020-04-30,ST,AFRO,0,0,0,11
2020-05-01,ST,AFRO,1,1,5,16
2020-05-02,ST,AFRO,0,1,0,16
2020-05-03,ST,AFRO,2,3,7,23
2020-05-04,ST,AFRO,0,3,0,23
2020-05-05,ST,AFRO,0,3,138,161
2020-05-06,ST,AFRO,0,3,10,171
2020-05-07,ST,AFRO,0,3,3,174
2020-05-08,ST,AFRO,1,4,-9,165
2020-05-09,ST,AFRO,1,5,43,208
2020-05-10,ST,AFRO,-1,4,-43,165
2020-05-11,ST,AFRO,0,4,0,165
2020-05-12,ST,AFRO,0,4,0,165
2020-05-13,ST,AFRO,0,4,0,165
2020-05-14,ST,AFRO,3,7,0,165
2020-05-15,ST,AFRO,0,7,1,166
2020-05-16,ST,AFRO,0,7,0,166
2020-05-17,ST,AFRO,0,7,3,169
2020-05-18,ST,AFRO,0,7,0,169
2020-05-19,ST,AFRO,0,7,-4,165
2020-05-20,ST,AFRO,0,7,0,165
2020-05-21,ST,AFRO,1,8,0,165
2020-05-22,ST,AFRO,0,8,0,165
2020-05-23,ST,AFRO,0,8,0,165
2020-05-24,ST,AFRO,0,8,9,174
2020-05-25,ST,AFRO,1,9,0,174
2020-05-26,ST,AFRO,1,10,-9,165
2020-05-27,ST,AFRO,0,10,130,295
2020-05-28,ST,AFRO,0,10,0,295
2020-05-29,ST,AFRO,0,10,0,295
2020-05-30,ST,AFRO,0,10,0,295
2020-05-31,ST,AFRO,0,10,0,295
2020-06-01,ST,AFRO,0,10,0,295
2020-06-02,ST,AFRO,0,10,0,295
2020-06-03,ST,AFRO,0,10,0,295
2020-06-04,ST,AFRO,0,10,0,295
2020-06-05,ST,AFRO,0,10,0,295
2020-06-06,ST,AFRO,0,10,0,295
2020-06-07,ST,AFRO,0,10,0,295
2020-06-08,ST,AFRO,0,10,0,295
2020-06-09,ST,AFRO,0,10,0,295
2020-06-10,ST,AFRO,0,10,0,295
2020-06-11,ST,AFRO,0,10,93,388
2020-06-12,ST,AFRO,0,10,0,388
2020-06-13,ST,AFRO,0,10,0,388
2020-06-14,ST,AFRO,0,10,0,388
2020-06-15,ST,AFRO,0,10,0,388
2020-06-16,ST,AFRO,0,10,0,388
2020-06-17,ST,AFRO,0,10,10,398
2020-06-18,ST,AFRO,0,10,-10,388
2020-06-19,ST,AFRO,0,10,0,388
2020-06-20,ST,AFRO,0,10,0,388
2020-06-21,ST,AFRO,0,10,0,388
2020-06-22,ST,AFRO,0,10,0,388
2020-06-23,ST,AFRO,0,10,0,388
2020-06-24,ST,AFRO,0,10,0,388
2020-06-25,ST,AFRO,0,10,0,388
2020-06-26,ST,AFRO,1,11,4,392
2020-06-27,ST,AFRO,0,11,0,392
2020-06-28,ST,AFRO,0,11,1,393
2020-06-29,ST,AFRO,0,11,0,393
2020-06-30,ST,AFRO,0,11,0,393
2020-07-01,ST,AFRO,0,11,1,394
2020-07-02,ST,AFRO,0,11,1,395
2020-07-03,ST,AFRO,0,11,2,397
2020-07-04,ST,AFRO,0,11,2,399
2020-07-05,ST,AFRO,0,11,0,399
2020-07-06,ST,AFRO,0,11,1,400
2020-07-07,ST,AFRO,0,11,1,401
2020-07-08,ST,AFRO,0,11,3,404
2020-07-09,ST,AFRO,0,11,0,404
2020-07-10,ST,AFRO,1,12,2,406
2020-07-11,ST,AFRO,0,12,1,407
2020-07-12,ST,AFRO,0,12,0,407
2020-07-13,ST,AFRO,0,12,2,409
2020-07-14,ST,AFRO,0,12,3,412
2020-07-15,ST,AFRO,0,12,4,416
2020-07-16,ST,AFRO,0,12,1,417
2020-07-17,ST,AFRO,2,14,323,740
2020-07-18,ST,AFRO,0,14,1,741
2020-07-19,ST,AFRO,0,14,2,743
2020-07-20,ST,AFRO,0,14,3,746
2020-07-21,ST,AFRO,0,14,0,746
2020-07-22,ST,AFRO,0,14,0,746
2020-07-23,ST,AFRO,0,14,1,747
2020-07-24,ST,AFRO,0,14,2,749
2020-07-25,ST,AFRO,0,14,111,860
2020-07-26,ST,AFRO,0,14,0,860
2020-03-02,SA,EMRO,0,0,1,1
2020-03-03,SA,EMRO,0,0,0,1
2020-03-04,SA,EMRO,0,0,1,2
2020-03-05,SA,EMRO,0,0,3,5
2020-03-06,SA,EMRO,0,0,0,5
2020-03-07,SA,EMRO,0,0,2,7
2020-03-08,SA,EMRO,0,0,4,11
2020-03-09,SA,EMRO,0,0,4,15
2020-03-10,SA,EMRO,0,0,5,20
2020-03-11,SA,EMRO,0,0,1,21
2020-03-12,SA,EMRO,0,0,0,21
2020-03-13,SA,EMRO,0,0,0,21
2020-03-14,SA,EMRO,0,0,82,103
2020-03-15,SA,EMRO,0,0,0,103
2020-03-16,SA,EMRO,0,0,30,133
2020-03-17,SA,EMRO,0,0,38,171
2020-03-18,SA,EMRO,0,0,67,238
2020-03-19,SA,EMRO,0,0,0,238
2020-03-20,SA,EMRO,0,0,36,274
2020-03-21,SA,EMRO,0,0,118,392
2020-03-22,SA,EMRO,0,0,119,511
2020-03-23,SA,EMRO,0,0,51,562
2020-03-24,SA,EMRO,1,1,205,767
2020-03-25,SA,EMRO,1,2,133,900
2020-03-26,SA,EMRO,1,3,112,1012
2020-03-27,SA,EMRO,0,3,92,1104
2020-03-28,SA,EMRO,1,4,99,1203
2020-03-29,SA,EMRO,4,8,96,1299
2020-03-30,SA,EMRO,0,8,154,1453
2020-03-31,SA,EMRO,2,10,110,1563
2020-04-01,SA,EMRO,6,16,157,1720
2020-04-02,SA,EMRO,5,21,165,1885
2020-04-03,SA,EMRO,4,25,154,2039
2020-04-04,SA,EMRO,4,29,140,2179
2020-04-05,SA,EMRO,5,34,206,2385
2020-04-06,SA,EMRO,4,38,138,2523
2020-04-07,SA,EMRO,3,41,272,2795
2020-04-08,SA,EMRO,0,41,137,2932
2020-04-09,SA,EMRO,3,44,355,3287
2020-04-10,SA,EMRO,3,47,364,3651
2020-04-11,SA,EMRO,5,52,382,4033
2020-04-12,SA,EMRO,7,59,429,4462
2020-04-13,SA,EMRO,6,65,472,4934
2020-04-14,SA,EMRO,8,73,435,5369
2020-04-15,SA,EMRO,6,79,493,5862
2020-04-16,SA,EMRO,4,83,518,6380
2020-04-17,SA,EMRO,4,87,762,7142
2020-04-18,SA,EMRO,5,92,1132,8274
2020-04-19,SA,EMRO,5,97,1088,9362
2020-04-20,SA,EMRO,6,103,1122,10484
2020-04-21,SA,EMRO,6,109,1147,11631
2020-04-22,SA,EMRO,5,114,1141,12772
2020-04-23,SA,EMRO,7,121,1158,13930
2020-04-24,SA,EMRO,6,127,1172,15102
2020-04-25,SA,EMRO,9,136,1197,16299
2020-04-26,SA,EMRO,3,139,1223,17522
2020-04-27,SA,EMRO,5,144,1289,18811
2020-04-28,SA,EMRO,8,152,1266,20077
2020-04-29,SA,EMRO,5,157,1325,21402
2020-04-30,SA,EMRO,5,162,1351,22753
2020-05-01,SA,EMRO,7,169,1344,24097
2020-05-02,SA,EMRO,7,176,1362,25459
2020-05-03,SA,EMRO,8,184,1552,27011
2020-05-04,SA,EMRO,7,191,1645,28656
2020-05-05,SA,EMRO,9,200,1595,30251
2020-05-06,SA,EMRO,9,209,1687,31938
2020-05-07,SA,EMRO,10,219,1793,33731
2020-05-08,SA,EMRO,10,229,1701,35432
2020-05-09,SA,EMRO,10,239,1704,37136
2020-05-10,SA,EMRO,7,246,1912,39048
2020-05-11,SA,EMRO,9,255,1966,41014
2020-05-12,SA,EMRO,9,264,1911,42925
2020-05-13,SA,EMRO,9,273,1905,44830
2020-05-14,SA,EMRO,10,283,2039,46869
2020-05-15,SA,EMRO,9,292,2307,49176
2020-05-16,SA,EMRO,10,302,2840,52016
2020-05-17,SA,EMRO,10,312,2736,54752
2020-05-18,SA,EMRO,8,320,2593,57345
2020-05-19,SA,EMRO,9,329,2509,59854
2020-05-20,SA,EMRO,10,339,2691,62545
2020-05-21,SA,EMRO,12,351,2532,65077
2020-05-22,SA,EMRO,0,351,0,65077
2020-05-23,SA,EMRO,13,364,2642,67719
2020-05-24,SA,EMRO,15,379,2442,70161
2020-05-25,SA,EMRO,11,390,2399,72560
2020-05-26,SA,EMRO,9,399,2235,74795
2020-05-27,SA,EMRO,12,411,1931,76726
2020-05-28,SA,EMRO,14,425,1815,78541
2020-05-29,SA,EMRO,16,441,1644,80185
2020-05-30,SA,EMRO,17,458,1581,81766
2020-05-31,SA,EMRO,22,480,1618,83384
2020-06-01,SA,EMRO,23,503,1877,85261
2020-06-02,SA,EMRO,22,525,1881,87142
2020-06-03,SA,EMRO,24,549,1869,89011
2020-06-04,SA,EMRO,30,579,2171,91182
2020-06-05,SA,EMRO,32,611,1975,93157
2020-06-06,SA,EMRO,31,642,2591,95748
2020-06-07,SA,EMRO,34,676,3121,98869
2020-06-08,SA,EMRO,36,712,3045,101914
2020-06-09,SA,EMRO,34,746,3369,105283
2020-06-10,SA,EMRO,37,783,3288,108571
2020-06-11,SA,EMRO,36,819,3717,112288
2020-06-12,SA,EMRO,38,857,3733,116021
2020-06-13,SA,EMRO,36,893,3921,119942
2020-06-14,SA,EMRO,39,932,3366,123308
2020-06-15,SA,EMRO,40,972,4233,127541
2020-06-16,SA,EMRO,39,1011,4507,132048
2020-06-17,SA,EMRO,41,1052,4267,136315
2020-06-18,SA,EMRO,39,1091,4919,141234
2020-06-19,SA,EMRO,48,1139,4757,145991
2020-06-20,SA,EMRO,45,1184,4301,150292
2020-06-21,SA,EMRO,46,1230,3941,154233
2020-06-22,SA,EMRO,37,1267,3379,157612
2020-06-23,SA,EMRO,40,1307,3393,161005
2020-06-24,SA,EMRO,39,1346,3139,164144
2020-06-25,SA,EMRO,41,1387,3123,167267
2020-06-26,SA,EMRO,41,1428,3372,170639
2020-06-27,SA,EMRO,46,1474,3938,174577
2020-06-28,SA,EMRO,37,1511,3927,178504
2020-06-29,SA,EMRO,40,1551,3989,182493
2020-06-30,SA,EMRO,48,1599,3943,186436
2020-07-01,SA,EMRO,50,1649,4387,190823
2020-07-02,SA,EMRO,49,1698,3402,194225
2020-07-03,SA,EMRO,54,1752,3383,197608
2020-07-04,SA,EMRO,50,1802,4193,201801
2020-07-05,SA,EMRO,56,1858,4128,205929
2020-07-06,SA,EMRO,58,1916,3580,209509
2020-07-07,SA,EMRO,52,1968,4207,213716
2020-07-08,SA,EMRO,49,2017,3392,217108
2020-07-09,SA,EMRO,42,2059,3036,220144
2020-07-10,SA,EMRO,41,2100,3183,223327
2020-07-11,SA,EMRO,51,2151,3159,226486
2020-07-12,SA,EMRO,30,2181,2994,229480
2020-07-13,SA,EMRO,42,2223,2779,232259
2020-07-14,SA,EMRO,20,2243,2852,235111
2020-07-15,SA,EMRO,40,2283,2692,237803
2020-07-16,SA,EMRO,42,2325,2671,240474
2020-07-17,SA,EMRO,45,2370,2764,243238
2020-07-18,SA,EMRO,37,2407,2613,245851
2020-07-19,SA,EMRO,40,2447,2565,248416
2020-07-20,SA,EMRO,39,2486,2504,250920
2020-07-21,SA,EMRO,37,2523,2429,253349
2020-07-22,SA,EMRO,34,2557,2476,255825
2020-07-23,SA,EMRO,44,2601,2331,258156
2020-07-24,SA,EMRO,34,2635,2238,260394
2020-07-25,SA,EMRO,37,2672,2378,262772
2020-07-26,SA,EMRO,31,2703,2201,264973
2020-03-02,SN,AFRO,0,0,1,1
2020-03-03,SN,AFRO,0,0,0,1
2020-03-04,SN,AFRO,0,0,3,4
2020-03-05,SN,AFRO,0,0,0,4
2020-03-06,SN,AFRO,0,0,0,4
2020-03-07,SN,AFRO,0,0,0,4
2020-03-08,SN,AFRO,0,0,0,4
2020-03-09,SN,AFRO,0,0,0,4
2020-03-10,SN,AFRO,0,0,0,4
2020-03-11,SN,AFRO,0,0,0,4
2020-03-12,SN,AFRO,0,0,6,10
2020-03-13,SN,AFRO,0,0,0,10
2020-03-14,SN,AFRO,0,0,11,21
2020-03-15,SN,AFRO,0,0,5,26
2020-03-16,SN,AFRO,0,0,0,26
2020-03-17,SN,AFRO,0,0,1,27
2020-03-18,SN,AFRO,0,0,9,36
2020-03-19,SN,AFRO,0,0,2,38
2020-03-20,SN,AFRO,0,0,0,38
2020-03-21,SN,AFRO,0,0,18,56
2020-03-22,SN,AFRO,0,0,0,56
2020-03-23,SN,AFRO,0,0,11,67
2020-03-24,SN,AFRO,0,0,12,79
2020-03-25,SN,AFRO,0,0,7,86
2020-03-26,SN,AFRO,0,0,13,99
2020-03-27,SN,AFRO,0,0,6,105
2020-03-28,SN,AFRO,0,0,14,119
2020-03-29,SN,AFRO,0,0,11,130
2020-03-30,SN,AFRO,0,0,12,142
2020-03-31,SN,AFRO,0,0,20,162
2020-04-01,SN,AFRO,0,0,13,175
2020-04-02,SN,AFRO,1,1,15,190
